url,source_locations
https://ojs.aaai.org/index.php/AAAI/article/download/42467/46428,research/hardware_innovation_20260908/sparsity_hardware_next_20260908.md:33 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:426
https://ojs.aaai.org/index.php/AAAI/article/view/42467,research/hardware_innovation_20260908/literature/algorithm_followup_20260908.md:7 || research/hardware_innovation_20260908/literature/patch_background_followup_20260908.md:10 || research/hardware_innovation_20260908/literature/patch_trainable_fusion_followup_20260908.md:13 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:284
https://old.hotchips.org/hc31/HC31_1.11_Huawei.Davinci.HengLiao_v4.0.pdf,research/13_isscc_vlsi_hotchips_edge_npus.md:201 || research/innovation_first_audit_20260906/report-source.md:8419 || research/innovation_first_audit_20260906/report-source.md:8989 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:380
https://old.hotchips.org/hc31/HC31_2.3_Tesla_Hotchips_ppt_Final_0817.pdf,research/13_isscc_vlsi_hotchips_edge_npus.md:190 || research/innovation_first_audit_20260906/report-source.md:8400 || research/innovation_first_audit_20260906/report-source.md:8837 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:379
https://openaccess.thecvf.com/content/CVPR2021W/MAI/html/Elhoushi_DeepShift_Towards_Multiplication-Less_Neural_Networks_CVPRW_2021_paper.html,research/hardware_innovation_20260908/algorithm/patch_probe/factor_completion_20260909/latent_stage_train16/independent_fusion_review.md:3 || research/hardware_innovation_20260908/algorithm/patch_probe/factor_completion_20260909/shift_consumer_train16/README.md:5 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/novelty_review.md:53 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_quantization_review.md:29 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:478
https://openaccess.thecvf.com/content/CVPR2022/html/Parger_DeltaCNN_End-to-End_CNN_Inference_of_Sparse_Frame_Differences_in_Videos_CVPR_2022_paper.html,research/innovation_first_audit_20260906/report-source.md:6841 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:354
https://openaccess.thecvf.com/content/CVPR2022/papers/Parger_DeltaCNN_End-to-End_CNN_Inference_of_Sparse_Frame_Differences_in_Videos_CVPR_2022_paper.pdf,research/hardware_innovation_20260908/literature/patch_conditional_fusion_followup_20260908.md:18 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:354
https://openaccess.thecvf.com/content/CVPR2022/papers/Xu_GMFlow_Learning_Optical_Flow_via_Global_Matching_CVPR_2022_paper.pdf,research/innovation_first_audit_20260906/report-source.md:4066 || research/innovation_first_audit_20260906/report-source.md:4370 || research/innovation_first_audit_20260906/report-source.md:4731 || research/innovation_first_audit_20260906/report-source.md:4964 || research/innovation_first_audit_20260906/report-source.md:6784 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:350
https://openaccess.thecvf.com/content/CVPR2023/papers/Fang_DepGraph_Towards_Any_Structural_Pruning_CVPR_2023_paper.pdf,research/hardware_innovation_20260908/literature/patch_temporal_dependency_review_20260908.md:12 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:168
https://openaccess.thecvf.com/content/CVPR2024/papers/Luo_Efficient_Meshflow_and_Optical_Flow_Estimation_from_Event_Cameras_CVPR_2024_paper.pdf,research/hardware_innovation_20260908/literature/algorithm_followup_20260908.md:13 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:298
https://openaccess.thecvf.com/content/CVPR2025/papers/Xiao_Rethinking_Spiking_Self-Attention_Mechanism_Implementing_a-XNOR_Similarity_Calculation_in_Spiking_CVPR_2025_paper.pdf,research/codex_deep_rebuild_20260906/report-source.md:212 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:289
https://openaccess.thecvf.com/content/CVPR2025/papers/Zhu_MEET_Towards_Memory-Efficient_Temporal_Sparse_Deep_Neural_Networks_CVPR_2025_paper.pdf,research/hardware_innovation_20260908/literature/conditional_execution_followup_20260908.md:15 || research/hardware_innovation_20260908/literature/patch_background_followup_20260908.md:12 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:356
https://openaccess.thecvf.com/content/ICCV2023/html/Liu_Temporal_Motion_Aggregation_for_Event-Based_Optical_Flow_ICCV_2023_paper.html,research/innovation_first_audit_20260906/report-source.md:4807 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:435
https://openaccess.thecvf.com/content/ICCV2023/html/Parger_MotionDeltaCNN_Sparse_CNN_Inference_of_Frame_Differences_in_Moving_Camera_ICCV_2023_paper.html,research/hardware_innovation_20260908/sparsity_hardware_next_20260908.md:35 || research/innovation_first_audit_20260906/report-source.md:994 || research/innovation_first_audit_20260906/report-source.md:1013 || research/innovation_first_audit_20260906/report-source.md:1032 || research/innovation_first_audit_20260906/report-source.md:1151 || research/innovation_first_audit_20260906/report-source.md:1170 || research/innovation_first_audit_20260906/report-source.md:1189 || research/innovation_first_audit_20260906/report-source.md:1398 || research/innovation_first_audit_20260906/report-source.md:1417 || research/innovation_first_audit_20260906/report-source.md:1436 || research/innovation_first_audit_20260906/report-source.md:1588 || research/innovation_first_audit_20260906/report-source.md:1726 || research/innovation_first_audit_20260906/report-source.md:1745 || research/innovation_first_audit_20260906/report-source.md:1764 || research/innovation_first_audit_20260906/report-source.md:1897 || research/innovation_first_audit_20260906/report-source.md:1935 || research/innovation_first_audit_20260906/report-source.md:6019 || research/innovation_first_audit_20260906/report-source.md:6209 || research/innovation_first_audit_20260906/report-source.md:6285 || research/innovation_first_audit_20260906/report-source.md:6304 || research/innovation_first_audit_20260906/report-source.md:6323 || research/innovation_first_audit_20260906/report-source.md:6494 || research/innovation_first_audit_20260906/report-source.md:6551 || research/innovation_first_audit_20260906/report-source.md:6665 || research/innovation_first_audit_20260906/report-source.md:9198 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:354 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:355
https://openaccess.thecvf.com/content/ICCV2023/html/Shi_VideoFlow_Exploiting_Temporal_Cues_for_Multi-frame_Optical_Flow_Estimation_ICCV_2023_paper.html,research/innovation_first_audit_20260906/report-source.md:4123 || research/innovation_first_audit_20260906/report-source.md:4256 || research/innovation_first_audit_20260906/report-source.md:4788 || research/innovation_first_audit_20260906/report-source.md:5040 || research/innovation_first_audit_20260906/report-source.md:6955 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:353
https://openaccess.thecvf.com/content/ICCV2023W/RCV/html/Grimaldi_Accelerating_Deep_Neural_Networks_via_Semi-Structured_Activation_Sparsity_ICCVW_2023_paper.html,research/hardware_innovation_20260908/sparsity_hardware_next_20260908.md:36 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:428
https://openaccess.thecvf.com/content/ICCV2025/papers/Park_WINS_Winograd_Structured_Pruning_for_Fast_Winograd_Convolution_ICCV_2025_paper.pdf,research/hardware_innovation_20260908/bn_state/response_zero_one_page.md:9 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:155
https://openaccess.thecvf.com/content/WACV2024/papers/Sun_Towards_Better_Structured_Pruning_Saliency_by_Reorganizing_Convolution_WACV_2024_paper.pdf,research/hardware_innovation_20260908/open_fusion_execution/literature_followup.md:9
https://openaccess.thecvf.com/content_cvpr_2017/papers/Figurnov_Spatially_Adaptive_Computation_CVPR_2017_paper.pdf,research/hardware_innovation_20260908/open_fusion_execution/literature_followup.md:10 || research/hardware_innovation_20260908/open_fusion_execution/review/02_phase_channel_pruning.md:7
https://openaccess.thecvf.com/content_cvpr_2018/papers/Graham_3D_Semantic_Segmentation_CVPR_2018_paper.pdf,research/hardware_innovation_20260908/literature/patch_background_followup_20260908.md:10 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:457
https://openreview.net/forum?id=zjOXZEXQKZ,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:31 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:59 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:359 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/DEEP_RESEARCH_WORKFLOW.md:41 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/DEEP_RESEARCH_WORKFLOW.md:52
https://openreview.net/pdf?id=MiPyle6Jef,research/hardware_innovation_20260908/literature/patch_trainable_fusion_followup_20260908.md:12 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:461
https://openreview.net/pdf?id=zjOXZEXQKZ,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:30
https://pages.cs.wisc.edu/~jignesh/publ/BitWeaving.pdf,research/innovation_radix_temporal_20260906/report.md:37 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:203
https://paicore.cn/,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:17 || research/audit_comparison_20260909/CICC_SUPPLEMENT.md:103
https://papers.neurips.cc/paper/6463-perforatedcnns-acceleration-through-elimination-of-redundant-convolutions.pdf,research/hardware_innovation_20260908/open_fusion_execution/review/02_phase_channel_pruning.md:7
https://papers.neurips.cc/paper_files/paper/2010/file/00e26af6ac3b1c1c49d7c3d79c60d000-Paper.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain_prior_review.md:30
https://papers.neurips.cc/paper_files/paper/2021/hash/86b122d4358357d834a87ce618a55de0-Abstract.html,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/novelty_review.md:61
https://papers.nips.cc/paper/2020/file/0678ca2eae02d542cc931e81b74de122-Paper.pdf,research/innovation_first_audit_20260906/candidate_cards_v1.md:65 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:224
https://papers.nips.cc/paper/2021/file/6e8404c3b93a9527c8db241a1846599a-Paper.pdf,research/hardware_innovation_20260908/literature/sparsity_transfer_followup_20260908.md:18 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:156 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:158
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5107273,research/literature_audit_20260909/LITERATURE_INVENTORY.md:291
https://par.nsf.gov/servlets/purl/10188410,research/hardware_innovation_20260908/algorithm/patch_probe/factor_completion_20260909/latent_stage_proposal.md:31 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_quantization_review.md:23 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_quantization_review.md:25 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:477
https://par.nsf.gov/servlets/purl/10225128,research/literature_audit_20260909/LITERATURE_INVENTORY.md:393
https://par.nsf.gov/servlets/purl/10322669,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:108 || research/hardware_innovation_20260908/literature/direct_priors_20260909/fusion_opportunities.md:23
https://par.nsf.gov/servlets/purl/10357543,research/07_transformer_attention_accelerators.md:51 || research/innovation_first_audit_20260906/report-source.md:5482 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:105
https://par.nsf.gov/servlets/purl/10435540,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:100
https://par.nsf.gov/servlets/purl/10545833,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_quantization_review.md:10 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:475
https://past.date-conference.com/proceedings-archive/2018/pdf/0645.pdf,research/literature_audit_20260909/LITERATURE_INVENTORY.md:141 || research/prosperity_fusion_20260906/README.md:100
https://past.date-conference.com/proceedings-archive/2024/DATA/45_pdf_upload.pdf,research/hardware_innovation_20260908/literature/sparsity_transfer_followup_20260908.md:13 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:54
https://patents.google.com/patent/US20200160123A1/en,research/concept_reassessment_20260906/report-source.md:65 || research/handoff_reconciliation_20260906/report-source.md:68 || research/hardware_mechanisms_20260906/README.md:9 || research/mechanism_rebuild_gh_20260906/report-source.md:47
https://people.csail.mit.edu/emer/media/papers/2019.04.jetcas.eyeriss_v2.pdf,codex_independent_20260905/02_literature_and_alternative_ideas.md:71 || research/innovation_first_audit_20260906/report-source.md:442 || research/innovation_first_audit_20260906/report-source.md:656 || research/innovation_first_audit_20260906/report-source.md:10272 || research/innovation_first_audit_20260906/report-source.md:11503 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:61
https://people.csail.mit.edu/sanchez/papers/2021.gamma.asplos.pdf,research/codex_deep_rebuild_20260906/report-source.md:192 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:415
https://people.iiis.tsinghua.edu.cn/~gaomy/pubs/hyte.isca25.pdf,research/hardware_innovation_20260908/literature/architecture_followup_20260908.md:7 || research/hardware_innovation_20260908/literature/finite_broadcast_pruning_notes_20260908.md:11 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:42
https://people.iiis.tsinghua.edu.cn/~gaomy/pubs/seacache.micro25.pdf,research/hardware_innovation_20260908/literature/architecture_followup_20260908.md:11 || research/hardware_innovation_20260908/prosperity_gustav_reopen_20260910/LITERATURE_DELTA.md:13 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:43
https://pgangwar-ucsd.github.io/publications/TermiNETor.pdf,research/literature_audit_20260909/LITERATURE_INVENTORY.md:163
https://pmc.ncbi.nlm.nih.gov/articles/PMC9624318/,research/literature_audit_20260909/LITERATURE_INVENTORY.md:302
https://proceedings.iclr.cc/paper_files/paper/2024/file/a4f98ce85f440ee269b0df57b4368719-Paper-Conference.pdf,research/innovation_radix_temporal_20260906/report.md:58 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:218
https://proceedings.iclr.cc/paper_files/paper/2024/hash/98ed250b203d1ac6b24bbcf263e3d4a7-Abstract-Conference.html,research/literature_audit_20260909/LITERATURE_INVENTORY.md:113
https://proceedings.iclr.cc/paper_files/paper/2025/file/45bd303ea32a8193d3c19de5d5eaf138-Paper-Conference.pdf,research/hardware_innovation_20260908/literature/algorithm_followup_20260908.md:9 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:287
https://proceedings.iclr.cc/paper_files/paper/2025/file/f04aef8513b788a69229cede8c8cb5a8-Paper-Conference.pdf,research/hardware_innovation_20260908/literature/finite_broadcast_pruning_notes_20260908.md:33 || research/hardware_innovation_20260908/psn/gustavsnn_hardware_direction.md:68 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:157
https://proceedings.iclr.cc/paper_files/paper/2025/hash/e5b1c0d4866f72393c522c8a00eed4eb-Abstract-Conference.html,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_quantization_review.md:9
https://proceedings.iclr.cc/paper_files/paper/2026/file/9e33fdc35b68781132e836964a326bf3-Paper-Conference.pdf,research/hardware_innovation_20260908/algorithm/group_pruning_probe/README.md:9 || research/hardware_innovation_20260908/literature/sparsity_transfer_followup_20260908.md:62 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:56
https://proceedings.iclr.cc/paper_files/paper/2026/hash/9e33fdc35b68781132e836964a326bf3-Abstract-Conference.html,research/hardware_innovation_20260908/open_fusion_execution/review/02_phase_channel_pruning.md:7 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:154
https://proceedings.mlr.press/v139/blalock21a.html,research/hardware_innovation_20260908/bn_state/next_training_proposal.md:3
https://proceedings.mlr.press/v139/blalock21a/blalock21a.pdf,research/hardware_innovation_20260908/README.md:206 || research/hardware_innovation_20260908/algorithm/hidden_queries/novelty_review.md:9 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:186
https://proceedings.mlr.press/v162/dao22a.html,gptpro/ChatGPTpro-#第二轮跨领域调研：.md:44 || gptpro/ChatGPTpro-#第二轮跨领域调研：.md:91 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/novelty_review.md:61
https://proceedings.mlr.press/v202/liu23am/liu23am.pdf,research/hardware_innovation_20260908/literature/conditional_execution_followup_20260908.md:11 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:193
https://proceedings.mlr.press/v202/wan23a/wan23a.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/nullspace_review.md:10 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/nullspace_review.md:69
https://proceedings.mlr.press/v202/zeng23a.html,research/hardware_innovation_20260908/README.md:421 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:132
https://proceedings.mlr.press/v202/zeng23a/zeng23a.pdf,research/hardware_innovation_20260908/algorithm/hidden_queries/novelty_review.md:8 || research/hardware_innovation_20260908/psn/direct_class_review.md:13 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:132
https://proceedings.mlr.press/v22/chen12c/chen12c.pdf,research/hardware_innovation_20260908/algorithm/hidden_queries/novelty_review.md:11 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:190
https://proceedings.mlr.press/v235/tseng24a.html,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_quantization_review.md:7
https://proceedings.mlr.press/v267/dehghankar25a.html,research/codex_deep_rebuild_20260906/report-source.md:194
https://proceedings.mlr.press/v97/dao19a/dao19a.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/consumer_pruning_work_order.md:146 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_basis_prior_review.md:30
https://proceedings.mlr.press/v97/wang19g/wang19g.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/nullspace_review.md:9
https://proceedings.mlsys.org/paper_files/paper/2019/file/9db64c20dee0011899dfdf200e61ef35-Paper.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain_prior_review.md:15 || research/hardware_innovation_20260908/open_fusion_execution/review/05_default_bn_result.md:12 || research/innovation_radix_temporal_20260906/report.md:115 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:197
https://proceedings.mlsys.org/paper_files/paper/2019/hash/9db64c20dee0011899dfdf200e61ef35-Abstract.html,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_recovery_lifting40/schedule_compare_same_port/full_chain/preview_sn2_chain/bn_zero_interface.md:5
https://proceedings.mlsys.org/paper_files/paper/2020/hash/0b816ae8f06f8dd3543dc3d9ef196cab-Abstract.html,research/codex_deep_rebuild_20260906/report-source.md:188 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:201
https://proceedings.mlsys.org/paper_files/paper/2021/file/b9799a12d683d136cc817f94b73a8938-Paper.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/consumer_pruning_work_order.md:130 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_basis_prior_review.md:61 || research/hardware_innovation_20260908/literature/patch_conditional_fusion_followup_20260908.md:162 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:176
https://proceedings.mlsys.org/paper_files/paper/2022/file/3134f61af2136e249b0d8f190cbdc508-Paper.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/novelty_review.md:41 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/nullspace_review.md:69
https://proceedings.mlsys.org/paper_files/paper/2025/hash/e2ec2530db26b54d0b3b060c1e4a1bda-Abstract-Conference.html,research/hardware_innovation_20260908/literature/sparsity_transfer_followup_20260908.md:14 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:57
https://proceedings.neurips.cc/paper/2019/file/68b1fbe7f16e4ae3024973f12f3cb313-Paper.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/consumer_pruning_work_order.md:130 || research/hardware_innovation_20260908/open_fusion_execution/literature_followup.md:8 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:165
https://proceedings.neurips.cc/paper_files/paper/2023/file/a834ac3dfdb90da54292c2c932c997cc-Paper-Conference.pdf,research/hardware_innovation_20260908/literature/patch_conditional_fusion_followup_20260908.md:99 || research/hardware_innovation_20260908/literature/patch_temporal_dependency_review_20260908.md:9 || research/hardware_innovation_20260908/literature/patch_trainable_fusion_followup_20260908.md:11 || research/innovation_first_audit_20260906/report-source.md:3225 || research/innovation_first_audit_20260906/report-source.md:3377 || research/innovation_first_audit_20260906/report-source.md:3833 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:236
https://proceedings.neurips.cc/paper_files/paper/2024/hash/7ede97c3e082c6df10a8d6103a2eebd2-Abstract-Conference.html,research/literature_audit_20260909/LITERATURE_INVENTORY.md:114
https://proceedings.neurips.cc/paper_files/paper/2024/hash/b5b939436789f76f08b9d0da5e81af7c-Abstract-Conference.html,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_quantization_review.md:8 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:228
https://proceedings.neurips.cc/paper_files/paper/2024/hash/db988b089d8d97d0f159c15ed0be6a71-Abstract-Conference.html,research/hardware_innovation_20260908/psn/next_hypotheses_independent.md:19 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:226
https://proceedings.neurips.cc/paper_files/paper/2025/file/5f40a99efedc1148a061d80201949c84-Paper-Conference.pdf,research/hardware_innovation_20260908/README.md:147 || research/hardware_innovation_20260908/README.md:228 || research/hardware_innovation_20260908/README.md:305 || research/hardware_innovation_20260908/psn/README.md:90 || research/hardware_innovation_20260908/psn/independent_review.md:18 || research/hardware_innovation_execution_plan_20260908.md:204 || research/idea_reassessment_four_questions_20260907.md:51 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:237
https://proceedings.neurips.cc/paper_files/paper/2025/file/fa12d67b5939c37ea8a4659c31a08d2c-Paper-Conference.pdf,research/audit_comparison_20260909/grok_comparison.md:38 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md:51 || research/innovation_first_audit_20260906/report-source.md:235 || research/innovation_first_audit_20260906/report-source.md:254 || research/innovation_first_audit_20260906/report-source.md:799 || research/innovation_first_audit_20260906/report-source.md:818 || research/innovation_first_audit_20260906/report-source.md:837 || research/innovation_first_audit_20260906/report-source.md:856 || research/innovation_first_audit_20260906/report-source.md:875 || research/innovation_first_audit_20260906/report-source.md:894 || research/innovation_first_audit_20260906/report-source.md:913 || research/innovation_first_audit_20260906/report-source.md:932 || research/innovation_first_audit_20260906/report-source.md:1070 || research/innovation_first_audit_20260906/report-source.md:1246 || research/innovation_first_audit_20260906/report-source.md:1474 || research/innovation_first_audit_20260906/report-source.md:1550 || research/innovation_first_audit_20260906/report-source.md:1607 || research/innovation_first_audit_20260906/report-source.md:1802 || research/innovation_first_audit_20260906/report-source.md:1916 || research/innovation_first_audit_20260906/report-source.md:2030 || research/innovation_first_audit_20260906/report-source.md:2049 || research/innovation_first_audit_20260906/report-source.md:2068 || research/innovation_first_audit_20260906/report-source.md:2087 || research/innovation_first_audit_20260906/report-source.md:2522 || research/innovation_first_audit_20260906/report-source.md:2541 || research/innovation_first_audit_20260906/report-source.md:3092 || research/innovation_first_audit_20260906/report-source.md:3244 || research/innovation_first_audit_20260906/report-source.md:3529 || research/innovation_first_audit_20260906/report-source.md:3548 || research/innovation_first_audit_20260906/report-source.md:3567 || research/innovation_first_audit_20260906/report-source.md:3871 || research/innovation_first_audit_20260906/report-source.md:3966 || research/innovation_first_audit_20260906/report-source.md:6342 || research/innovation_first_audit_20260906/report-source.md:6627 || research/innovation_first_audit_20260906/report-source.md:9640 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:283
https://proceedings.nips.cc/paper_files/paper/2024/file/754612bde73a8b65ad8743f1f6d8ddf6-Paper-Conference.pdf,research/hardware_innovation_20260908/literature/patch_conditional_fusion_followup_20260908.md:112 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:230
https://publications.lib.chalmers.se/records/fulltext/208323/local_208323.pdf,research/innovation_radix_temporal_20260906/report.md:115 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:400
https://publications.polymtl.ca/65419/,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:48
https://pulp-platform.org/,research/innovation_first_audit_20260906/report-source.md:8533 || research/innovation_first_audit_20260906/report-source.md:9483 || research/innovation_first_audit_20260906/report-source.md:9621
https://pulp-platform.org/docs/isscc2023/isscc2023_marsellus_fconti.pdf,research/13_isscc_vlsi_hotchips_edge_npus.md:275 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:388
https://pure.skku.edu/en/publications/a-427tflopsw-fp4fp8-hybrid-precision-neural-network-training-proc/,research/audit_comparison_20260909/venue_supplement_other.md:53
https://pyjhzwh.github.io/files/CASES23_BitSET_slides.pdf,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/preview_gate_only_review.md:19
https://pyjhzwh.github.io/portfolio/BitSET/,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/preview_gate_only_review.md:19
https://pypi.org/project/da4ml/,research/hardware_innovation_20260908/psn/cmvm_20260909/da4ml_official/README.md:5
https://pytorch.org/get-started/previous-versions/,research/complete_transfer_20260907/README.md:37
https://ranger.uta.edu/~jiang/publication/Conferences/2026/HPCA26_camera_ready.pdf,research/hardware_innovation_20260908/literature/architecture_followup_20260908.md:19 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:45
https://raw.githubusercontent.com/The-OpenROAD-Project/OpenROAD-flow-scripts/master/flow/platforms/sky130hd/lef/sky130_fd_sc_hd.tlef,rtl_c1c2star_grokbot/docs/OPENROAD_STATUS_GROKBOT.md:32
https://raw.githubusercontent.com/hppeace/S3Net/main/S3Net_Demo.py,research/hardware_innovation_20260908/literature/algorithm_followup_20260908.md:7
https://raw.githubusercontent.com/mostafaelhoushi/DeepShift/master/pytorch/deepshift/modules_q.py,research/hardware_innovation_20260908/algorithm/patch_probe/factor_completion_20260909/shift_consumer_train16/README.md:5
https://raw.githubusercontent.com/mostafaelhoushi/DeepShift/master/pytorch/deepshift/ste.py,research/hardware_innovation_20260908/algorithm/patch_probe/factor_completion_20260909/shift_consumer_train16/README.md:5
https://raw.githubusercontent.com/mostafaelhoushi/DeepShift/master/pytorch/deepshift/utils.py,research/hardware_innovation_20260908/algorithm/patch_probe/factor_completion_20260909/shift_consumer_train16/README.md:5
https://raw.githubusercontent.com/putshua/Activity-Pruning-SNN/main/models/submodules/layers.py,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/DEEP_RESEARCH2.md:32
https://repository.hkust.edu.hk/ir/Record/1783.1-126068,research/audit_comparison_20260909/venue_supplement_other.md:39
https://repository.hkust.edu.hk/ir/Record/1783.1-138276,research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md:44 || research/hardware_innovation_20260908/open_fusion_execution/circuit_followup/README.md:27
https://repository.hkust.edu.hk/ir/Record/1783.1-152063,research/hardware_innovation_20260908/open_fusion_execution/circuit_followup/README.md:29
https://repository.tudelft.nl/file/File_02bb46ad-f0f8-4d46-bec1-986571f7991a,research/hardware_innovation_20260908/literature/circuit_followup_20260908.md:7
https://research.ibm.com/publications/digital-snn-in-5-nm-finfet-cmos-with-latency-reducing-hybrid-spiking-scheme-operated-at-26-ghz,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/web/R2W1.md:194
https://research.nvidia.com/labs/lpr/publication/cai2024flextron/,research/literature_audit_20260909/LITERATURE_INVENTORY.md:194
https://research.nvidia.com/publication/2017-06_scnn-accelerator-compressed-sparse-convolutional-neural-networks,research/hardware_innovation_execution_plan_20260908.md:204 || research/idea_reassessment_four_questions_20260907.md:51
